id,isolate,country,year,azithromycin_mic,NEIS0133,NEIS1633,NEIS1634,NEIS1635,pro_NEIS1635,private_record,private_owner
61845,KM286,Japan,2015.0,0.125,102,16.0,11.0,355.0,6,False,
61846,KM287,Japan,2015.0,0.5,113,1122.0,12.0,193.0,14,False,
61847,KM288,Japan,2015.0,0.25,102,16.0,11.0,13.0,3,False,
61848,KM289,Japan,2015.0,0.5,345,635.0,11.0,13.0,3,False,
61849,KM290,Japan,2015.0,0.38,102,16.0,11.0,13.0,3,False,
61850,KM291,Japan,2015.0,0.38,102,657.0,16.0,12.0,6,False,
61851,KM292,Japan,2015.0,0.125,102,375.0,12.0,355.0,6,False,
61852,KM293,Japan,2015.0,0.5,102,16.0,11.0,13.0,3,False,
61853,KM294,Japan,2015.0,1.0,113,16.0,11.0,13.0,3,False,
61854,KM295,Japan,2015.0,0.25,102,16.0,11.0,13.0,3,False,
61855,KM296,Japan,2015.0,0.5,102,16.0,11.0,13.0,3,False,
61856,KM297,Japan,2015.0,0.25,102,2253.0,11.0,,3,False,
61857,KM298,Japan,2015.0,0.5,102,16.0,11.0,13.0,3,False,
61858,KM299,Japan,2015.0,0.38,102,657.0,16.0,12.0,6,False,
61859,KM300,Japan,2015.0,0.19,102,16.0,16.0,12.0,6,False,
61860,KM302,Japan,2015.0,0.094,102,16.0,11.0,13.0,3,False,
61861,KM303,Japan,2015.0,0.5,133,16.0,11.0,13.0,3,False,
61862,KM304,Japan,2015.0,0.125,102,16.0,11.0,355.0,6,False,
61863,KM305,Japan,2015.0,0.5,102,16.0,11.0,13.0,3,False,
61864,KM306,Japan,2015.0,0.5,113,16.0,1162.0,13.0,3,False,
61865,KM307,Japan,2015.0,0.125,102,22.0,17.0,,6,False,
61866,KM308,Japan,2015.0,0.19,102,23.0,12.0,,6,False,
61867,KM309,Japan,2015.0,0.5,102,16.0,1163.0,13.0,3,False,
61868,KM310,Japan,2015.0,0.38,102,657.0,16.0,12.0,6,False,
61869,KM311,Japan,2015.0,0.047,102,18.0,17.0,193.0,6,False,
61870,KM312,Japan,2015.0,0.25,102,16.0,16.0,12.0,6,False,
61871,KM313,Japan,2015.0,0.38,113,1122.0,12.0,193.0,14,False,
61872,KM314,Japan,2015.0,0.125,102,22.0,17.0,,6,False,
62968,WHO F,Canada,1991.0,0.25,102,640.0,12.0,194.0,6,False,
63043,EXNG338,Australia,2017.0,0.5,102,1422.0,17.0,808.0,6,False,
63044,EXNG345,Australia,2017.0,0.5,102,16.0,12.0,1131.0,6,False,
63045,EXNG347,Australia,2017.0,0.5,102,1422.0,17.0,808.0,6,False,
63046,EXNG351,Australia,2017.0,0.5,102,2284.0,12.0,,6,False,
63047,EXNG359,Australia,2017.0,0.25,102,2285.0,1811.0,953.0,6,False,
63048,EXNG370,Australia,2017.0,0.25,102,16.0,12.0,1131.0,6,False,
63049,EXNG371,Australia,2017.0,0.25,102,1421.0,366.0,808.0,6,False,
63050,EXNG376,Australia,2017.0,0.25,102,1422.0,17.0,808.0,6,False,
63051,EXNG378,Australia,2017.0,0.25,102,1421.0,366.0,808.0,6,False,
63052,EXNG390,Australia,2017.0,0.25,102,1422.0,17.0,808.0,6,False,
63053,EXNG395,Australia,2017.0,0.25,102,1422.0,17.0,808.0,6,False,
63054,EXNG402,Australia,2017.0,0.25,102,16.0,12.0,1131.0,6,False,
63055,EXNG421,Australia,2017.0,0.25,102,16.0,12.0,1131.0,6,False,
63056,EXNG430,Australia,2017.0,0.25,102,1421.0,366.0,808.0,6,False,
63057,EXNG438,Australia,2017.0,0.25,102,16.0,12.0,1131.0,6,False,
63058,EXNG453,Australia,2017.0,0.25,102,1422.0,17.0,808.0,6,False,
63059,EXNG456,Australia,2017.0,0.25,102,1422.0,17.0,808.0,6,False,
63060,EXNG457,Australia,2017.0,0.25,102,2285.0,12.0,953.0,6,False,
63061,EXNG458,Australia,2017.0,0.25,102,2285.0,1811.0,953.0,6,False,
63062,EXNG463,Australia,2017.0,0.25,102,1421.0,366.0,808.0,6,False,
63063,EXNG464,Australia,2017.0,0.25,102,1421.0,366.0,808.0,6,False,
63064,EXNG467,Australia,2017.0,0.25,102,23.0,17.0,808.0,6,False,
63065,EXNG468,Australia,2017.0,0.25,102,1421.0,366.0,808.0,6,False,
63066,EXNG475,Australia,2017.0,0.25,102,16.0,12.0,1131.0,6,False,
63067,EXNG480,Australia,2017.0,0.25,102,16.0,12.0,1131.0,6,False,
63068,EXNG484,Australia,2017.0,0.25,102,1421.0,366.0,808.0,6,False,
63069,EXNG493,Australia,2017.0,0.25,102,16.0,12.0,1131.0,6,False,
63070,EXNG495,Australia,2017.0,0.25,102,1421.0,366.0,808.0,6,False,
63071,EXNG505,Australia,2017.0,0.25,102,16.0,12.0,1131.0,6,False,
63072,EXNG510,Australia,2017.0,0.25,102,1422.0,17.0,808.0,6,False,
63073,EXNG512,Australia,2017.0,0.25,102,16.0,12.0,1131.0,6,False,
63074,EXNG516,Australia,2017.0,0.25,102,1422.0,17.0,808.0,6,False,
63075,EXNG526,Australia,2017.0,0.25,102,1421.0,366.0,808.0,6,False,
63076,EXNG527,Australia,2017.0,0.25,102,16.0,12.0,1131.0,6,False,
63077,EXNG532,Australia,2017.0,0.25,102,16.0,12.0,1131.0,6,False,
63078,EXNG547,Australia,2017.0,0.25,102,1421.0,366.0,808.0,6,False,
63079,EXNG549,Australia,2017.0,0.25,102,16.0,12.0,1131.0,6,False,
63080,EXNG553,Australia,2017.0,0.25,102,2237.0,12.0,1131.0,6,False,
63081,EXNG555,Australia,2017.0,0.25,102,1422.0,17.0,808.0,6,False,
63082,EXNG556,Australia,2017.0,0.25,102,2285.0,12.0,953.0,6,False,
63083,EXNG574,Australia,2017.0,0.25,102,1421.0,366.0,808.0,6,False,
63084,EXNG580,Australia,2017.0,0.25,102,16.0,12.0,1131.0,6,False,
63085,EXNG583,Australia,2017.0,0.25,102,1421.0,366.0,808.0,6,False,
63086,EXNG591,Australia,2017.0,0.25,102,1422.0,17.0,808.0,6,False,
63087,EXNG592,Australia,2017.0,0.25,102,16.0,12.0,1131.0,6,False,
63088,EXNG596,Australia,2017.0,0.25,102,2285.0,12.0,953.0,6,False,
63089,EXNG605,Australia,2017.0,0.25,102,1422.0,17.0,808.0,6,False,
63090,EXNG606,Australia,2017.0,0.25,102,1421.0,366.0,808.0,6,False,
63091,EXNG613,Australia,2017.0,0.25,102,2285.0,12.0,953.0,6,False,
63092,EXNG624,Australia,2017.0,0.25,102,1421.0,366.0,808.0,6,False,
63093,EXNG626,Australia,2017.0,0.25,102,1422.0,17.0,808.0,6,False,
63094,EXNG638,Australia,2017.0,0.25,102,16.0,12.0,1131.0,6,False,
63095,EXNG640,Australia,2017.0,0.25,102,16.0,12.0,1131.0,6,False,
63096,EXNG641,Australia,2017.0,0.25,102,2285.0,12.0,953.0,6,False,
63097,EXNG648,Australia,2017.0,0.25,102,1421.0,366.0,808.0,6,False,
63098,EXNG650,Australia,2017.0,0.25,50,1006.0,205.0,187.0,6,False,
63099,EXNG662,Australia,2017.0,0.25,102,2285.0,12.0,953.0,6,False,
63100,EXNG675,Australia,2017.0,0.25,102,1422.0,17.0,808.0,6,False,
63101,EXNG676,Australia,2017.0,0.25,102,1422.0,17.0,808.0,6,False,
63102,EXNG687,Australia,2017.0,0.25,102,16.0,12.0,1131.0,6,False,
63103,EXNG689,Australia,2017.0,0.25,102,16.0,12.0,1131.0,6,False,
63104,EXNG697,Australia,2017.0,0.25,102,16.0,12.0,1131.0,6,False,
63105,EXNG711,Australia,2017.0,0.25,102,16.0,12.0,1131.0,6,False,
63106,EXNG718,Australia,2017.0,0.25,102,1422.0,17.0,808.0,6,False,
63107,EXNG748,Australia,2017.0,0.25,102,16.0,12.0,1131.0,6,False,
63108,EXNG750,Australia,2017.0,0.25,102,16.0,12.0,1131.0,6,False,
63109,EXNG752,Australia,2017.0,0.25,102,16.0,12.0,1131.0,6,False,
63110,EXNG755,Australia,2017.0,0.25,102,16.0,12.0,1131.0,6,False,
63111,EXNG763,Australia,2017.0,0.25,102,16.0,12.0,1131.0,6,False,
63112,EXNG765,Australia,2017.0,0.25,102,16.0,12.0,1131.0,6,False,
63113,EXNG769,Australia,2017.0,0.25,102,16.0,12.0,1131.0,6,False,
63114,EXNG771,Australia,2017.0,0.25,102,2285.0,12.0,953.0,6,False,
63115,EXNG773,Australia,2017.0,0.25,102,16.0,12.0,1131.0,6,False,
63116,EXNG782,Australia,2017.0,0.25,102,1422.0,17.0,808.0,6,False,
63117,EXNG793,Australia,2017.0,0.25,102,1422.0,17.0,808.0,6,False,
63118,EXNG811,Australia,2017.0,0.25,102,2285.0,12.0,953.0,6,False,
63119,EXNG800,Australia,2017.0,0.25,102,2237.0,12.0,1131.0,6,False,
63120,EXNG844,Australia,2017.0,0.25,102,23.0,12.0,193.0,6,False,
63121,EXNG855,Australia,2017.0,0.25,102,1422.0,17.0,808.0,6,False,
63122,EXNG856,Australia,2017.0,0.25,102,2285.0,12.0,953.0,6,False,
63123,EXNG861,Australia,2017.0,0.25,102,1422.0,17.0,808.0,6,False,
63124,EXNG863,Australia,2017.0,0.25,102,16.0,12.0,1131.0,6,False,
63125,EXNG864,Australia,2017.0,0.25,102,1422.0,17.0,808.0,6,False,
63126,EXNG875,Australia,2017.0,0.25,102,16.0,12.0,1131.0,6,False,
63127,EXNG906,Australia,2017.0,0.25,102,2237.0,12.0,1131.0,6,False,
63128,EXNG907,Australia,2017.0,0.25,102,21.0,11.0,16.0,3,False,
63129,EXNG912,Australia,2017.0,0.25,102,1421.0,366.0,808.0,6,False,
63130,EXNG915,Australia,2017.0,0.25,102,16.0,12.0,1131.0,6,False,
63131,EXNG916,Australia,2017.0,0.25,102,16.0,12.0,1131.0,6,False,
63132,EXNG931,Australia,2017.0,0.25,102,1421.0,366.0,808.0,6,False,
63133,EXNG932,Australia,2017.0,0.25,102,2285.0,12.0,953.0,6,False,
63134,EXNG934,Australia,2017.0,0.25,102,1422.0,17.0,808.0,6,False,
63135,EXNG936,Australia,2017.0,0.25,102,16.0,12.0,1131.0,6,False,
63136,EXNG941,Australia,2017.0,0.25,102,1422.0,17.0,808.0,6,False,
63365,SS3160,Japan,2017.0,0.25,102,18.0,11.0,13.0,3,False,
63678,GC250,China,2018.0,2.0,102,655.0,11.0,13.0,3,False,
63679,GC249,China,2018.0,1.0,102,655.0,11.0,13.0,3,False,
64011,EXNG664,Australia,2017.0,16.0,50,,12.0,187.0,6,False,
75910,NG_AMS0002,The Netherlands,2014.0,0.19,102,22.0,1515.0,17.0,,False,
75911,NG_AMS0004,The Netherlands,2014.0,0.064,102,367.0,365.0,13.0,3,False,
75912,NG_AMS0005,The Netherlands,2014.0,0.125,102,16.0,11.0,13.0,3,False,
75913,NG_AMS0006,The Netherlands,2014.0,0.25,102,18.0,207.0,16.0,3,False,
75914,NG_AMS0007,The Netherlands,2014.0,0.25,50,1006.0,205.0,187.0,6,False,
75915,NG_AMS0008,The Netherlands,2014.0,0.19,102,22.0,1515.0,17.0,,False,
75916,NG_AMS0009,The Netherlands,2014.0,0.25,102,16.0,11.0,13.0,3,False,
75917,NG_AMS0010,The Netherlands,2014.0,0.25,50,1006.0,205.0,187.0,6,False,
75918,NG_AMS0011,The Netherlands,2014.0,0.5,50,1006.0,205.0,187.0,6,False,
75919,NG_AMS0012,The Netherlands,2014.0,0.125,102,16.0,378.0,13.0,3,False,
75920,NG_AMS0013,The Netherlands,2014.0,0.5,50,1006.0,205.0,187.0,6,False,
75921,NG_AMS0014,The Netherlands,2014.0,0.125,102,16.0,378.0,13.0,3,False,
75922,NG_AMS0015,The Netherlands,2014.0,0.25,102,367.0,567.0,1146.0,6,False,
75923,NG_AMS0016,The Netherlands,2014.0,0.125,102,1552.0,800.0,12.0,6,False,
75924,NG_AMS0017,The Netherlands,2014.0,0.032,102,22.0,17.0,17.0,6,False,
75925,NG_AMS0018,The Netherlands,2014.0,0.25,102,16.0,11.0,12.0,3,False,
75926,NG_AMS0019,The Netherlands,2014.0,0.38,50,1006.0,205.0,187.0,6,False,
75927,NG_AMS0020,The Netherlands,2014.0,0.38,50,1006.0,205.0,187.0,6,False,
75928,NG_AMS0021,The Netherlands,2014.0,0.125,102,16.0,378.0,13.0,3,False,
75929,NG_AMS0022,The Netherlands,2014.0,0.064,102,636.0,12.0,194.0,1,False,
75930,NG_AMS0023,The Netherlands,2014.0,0.25,102,367.0,567.0,1146.0,6,False,
75931,NG_AMS0024,The Netherlands,2014.0,0.25,102,367.0,13.0,371.0,6,False,
75932,NG_AMS0025,The Netherlands,2014.0,1.0,102,16.0,11.0,13.0,3,False,
75933,NG_AMS0026,The Netherlands,2014.0,0.38,102,18.0,207.0,16.0,3,False,
75934,NG_AMS0027,The Netherlands,2014.0,0.38,50,1006.0,205.0,187.0,6,False,
75935,NG_AMS0028,The Netherlands,2014.0,0.5,50,1006.0,205.0,187.0,6,False,
75936,NG_AMS0029,The Netherlands,2014.0,0.023,102,367.0,12.0,18.0,6,False,
75937,NG_AMS0030,The Netherlands,2014.0,0.064,102,16.0,11.0,355.0,6,False,
75938,NG_AMS0031,The Netherlands,2014.0,0.25,102,666.0,12.0,521.0,6,False,
75939,NG_AMS0032,The Netherlands,2014.0,0.38,102,16.0,11.0,13.0,3,False,
75940,NG_AMS0033,The Netherlands,2014.0,0.094,102,22.0,1515.0,17.0,,False,
75941,NG_AMS0034,The Netherlands,2014.0,0.25,102,367.0,12.0,371.0,6,False,
75942,NG_AMS0035,The Netherlands,2014.0,0.5,102,16.0,11.0,13.0,3,False,
75943,NG_AMS0036,The Netherlands,2014.0,0.19,102,16.0,11.0,13.0,3,False,
75944,NG_AMS0037,The Netherlands,2014.0,0.125,102,16.0,11.0,13.0,3,False,
75945,NG_AMS0038,The Netherlands,2014.0,0.023,102,18.0,1568.0,368.0,6,False,
75946,NG_AMS0039,The Netherlands,2014.0,0.25,50,1006.0,205.0,187.0,6,False,
75947,NG_AMS0040,The Netherlands,2014.0,0.25,50,1006.0,205.0,187.0,6,False,
75948,NG_AMS0041,The Netherlands,2014.0,0.125,102,16.0,11.0,13.0,3,False,
75949,NG_AMS0042,The Netherlands,2014.0,0.25,102,18.0,207.0,16.0,3,False,
75950,NG_AMS0043,The Netherlands,2014.0,0.5,102,16.0,11.0,12.0,3,False,
75951,NG_AMS0044,The Netherlands,2014.0,0.5,102,378.0,365.0,13.0,3,False,
75952,NG_AMS0045,The Netherlands,2014.0,0.25,50,1006.0,205.0,187.0,6,False,
75953,NG_AMS0046,The Netherlands,2014.0,0.125,102,18.0,375.0,12.0,3,False,
75954,NG_AMS0047,The Netherlands,2014.0,0.25,50,1006.0,205.0,187.0,6,False,
75955,NG_AMS0048,The Netherlands,2014.0,0.094,102,22.0,1515.0,17.0,,False,
75956,NG_AMS0049,The Netherlands,2014.0,0.19,102,657.0,318.0,13.0,3,False,
75957,NG_AMS0050,The Netherlands,2014.0,0.094,102,367.0,12.0,194.0,1,False,
75958,NG_AMS0051,The Netherlands,2014.0,0.25,102,18.0,207.0,16.0,3,False,
75959,NG_AMS0052,The Netherlands,2015.0,0.125,102,18.0,11.0,13.0,3,False,
75960,NG_AMS0053,The Netherlands,2015.0,0.25,102,1595.0,12.0,12.0,6,False,
75961,NG_AMS0054,The Netherlands,2015.0,0.38,102,18.0,375.0,12.0,3,False,
75962,NG_AMS0055,The Netherlands,2015.0,0.5,102,378.0,365.0,13.0,3,False,
75963,NG_AMS0056,The Netherlands,2015.0,0.094,102,367.0,12.0,371.0,6,False,
75964,NG_AMS0057,The Netherlands,2015.0,0.094,102,367.0,12.0,873.0,6,False,
75965,NG_AMS0058,The Netherlands,2015.0,0.125,102,367.0,567.0,1146.0,6,False,
75966,NG_AMS0059,The Netherlands,2015.0,0.19,102,18.0,207.0,16.0,3,False,
75967,NG_AMS0060,The Netherlands,2015.0,0.25,113,367.0,12.0,371.0,6,False,
75968,NG_AMS0061,The Netherlands,2015.0,0.25,50,1006.0,205.0,187.0,6,False,
75969,NG_AMS0062,The Netherlands,2015.0,0.25,102,18.0,207.0,16.0,3,False,
75970,NG_AMS0063,The Netherlands,2015.0,0.125,102,16.0,11.0,12.0,3,False,
75971,NG_AMS0064,The Netherlands,2015.0,0.25,102,16.0,11.0,12.0,3,False,
75972,NG_AMS0065,The Netherlands,2015.0,0.094,102,367.0,801.0,13.0,3,False,
75973,NG_AMS0066,The Netherlands,2015.0,0.5,102,18.0,207.0,16.0,3,False,
75974,NG_AMS0067,The Netherlands,2015.0,0.25,102,16.0,11.0,12.0,3,False,
75975,NG_AMS0068,The Netherlands,2015.0,0.19,102,16.0,11.0,12.0,3,False,
75976,NG_AMS0069,The Netherlands,2015.0,0.094,102,666.0,12.0,521.0,6,False,
75977,NG_AMS0070,The Netherlands,2015.0,0.19,102,367.0,567.0,1146.0,6,False,
75978,NG_AMS0071,The Netherlands,2015.0,0.094,490,21.0,11.0,13.0,3,False,
75979,NG_AMS0072,The Netherlands,2015.0,0.38,50,1006.0,205.0,187.0,6,False,
75980,NG_AMS0073,The Netherlands,2015.0,0.25,102,16.0,11.0,12.0,3,False,
75981,NG_AMS0074,The Netherlands,2015.0,0.064,102,367.0,12.0,873.0,6,False,
75982,NG_AMS0075,The Netherlands,2015.0,0.023,102,18.0,,16.0,3,False,
75983,NG_AMS0076,The Netherlands,2015.0,0.125,102,367.0,801.0,13.0,3,False,
75984,NG_AMS0077,The Netherlands,2015.0,0.5,50,1006.0,205.0,187.0,6,False,
75985,NG_AMS0078,The Netherlands,2015.0,0.19,102,657.0,375.0,12.0,3,False,
75986,NG_AMS0079,The Netherlands,2015.0,0.19,102,16.0,11.0,13.0,3,False,
75987,NG_AMS0080,The Netherlands,2015.0,0.25,50,1006.0,205.0,187.0,6,False,
75988,NG_AMS0081,The Netherlands,2015.0,0.32,102,373.0,12.0,193.0,6,False,
75989,NG_AMS0082,The Netherlands,2015.0,0.19,102,367.0,12.0,873.0,6,False,
75990,NG_AMS0083,The Netherlands,2015.0,0.094,102,22.0,1515.0,17.0,,False,
75991,NG_AMS0084,The Netherlands,2015.0,0.047,102,22.0,17.0,17.0,,False,
75992,NG_AMS0085,The Netherlands,2015.0,0.064,102,16.0,11.0,355.0,6,False,
75993,NG_AMS0086,The Netherlands,2015.0,0.019,102,16.0,11.0,12.0,3,False,
75994,NG_AMS0087,The Netherlands,2016.0,0.25,102,16.0,11.0,12.0,3,False,
75995,NG_AMS0088,The Netherlands,2016.0,0.38,50,1006.0,205.0,187.0,6,False,
75996,NG_AMS0089,The Netherlands,2016.0,0.38,50,1006.0,205.0,187.0,6,False,
75997,NG_AMS0090,The Netherlands,2016.0,0.25,102,18.0,207.0,16.0,3,False,
75998,NG_AMS0091,The Netherlands,2016.0,0.064,102,18.0,11.0,13.0,3,False,
75999,NG_AMS0092,The Netherlands,2016.0,0.25,102,367.0,801.0,13.0,3,False,
76000,NG_AMS0093,The Netherlands,2016.0,0.25,50,1006.0,205.0,187.0,6,False,
76001,NG_AMS0094,The Netherlands,2016.0,0.047,102,367.0,801.0,13.0,3,False,
76002,NG_AMS0095,The Netherlands,2016.0,0.064,102,16.0,11.0,355.0,6,False,
76003,NG_AMS0096,The Netherlands,2016.0,0.19,102,367.0,567.0,1146.0,6,False,
76004,NG_AMS0097,The Netherlands,2016.0,0.064,102,636.0,12.0,194.0,1,False,
76005,NG_AMS0098,The Netherlands,2016.0,0.047,102,367.0,12.0,873.0,6,False,
76006,NG_AMS0099,The Netherlands,2016.0,0.19,50,1006.0,205.0,187.0,6,False,
76007,NG_AMS0100,The Netherlands,2016.0,0.064,102,367.0,12.0,873.0,6,False,
76008,NG_AMS0101,The Netherlands,2016.0,0.125,102,18.0,207.0,16.0,3,False,
76009,NG_AMS0102,The Netherlands,2016.0,0.064,102,367.0,801.0,13.0,3,False,
76010,NG_AMS0103,The Netherlands,2016.0,0.094,102,18.0,207.0,16.0,3,False,
76011,NG_AMS0104,The Netherlands,2016.0,0.125,102,367.0,801.0,13.0,3,False,
76012,NG_AMS0105,The Netherlands,2016.0,0.125,102,16.0,457.0,12.0,6,False,
76013,NG_AMS0106,The Netherlands,2016.0,0.064,102,367.0,12.0,873.0,6,False,
76014,NG_AMS0107,The Netherlands,2016.0,0.19,102,16.0,11.0,12.0,3,False,
76015,NG_AMS0108,The Netherlands,2016.0,1.0,50,3353.0,493.0,182.0,22,False,
76016,NG_AMS0109,The Netherlands,2016.0,0.094,102,367.0,12.0,873.0,6,False,
76017,NG_AMS0110,The Netherlands,2016.0,0.094,102,367.0,801.0,13.0,3,False,
76018,NG_AMS0111,The Netherlands,2016.0,0.064,102,666.0,12.0,521.0,6,False,
76019,NG_AMS0112,The Netherlands,2016.0,0.25,50,1006.0,205.0,187.0,6,False,
76020,NG_AMS0113,The Netherlands,2016.0,0.125,102,16.0,11.0,13.0,3,False,
76021,NG_AMS0114,The Netherlands,2016.0,0.125,102,16.0,11.0,13.0,3,False,
76022,NG_AMS0115,The Netherlands,2016.0,0.125,102,16.0,11.0,13.0,3,False,
76023,NG_AMS0116,The Netherlands,2016.0,0.25,50,1006.0,205.0,187.0,6,False,
76024,NG_AMS0117,The Netherlands,2016.0,0.125,102,16.0,11.0,13.0,3,False,
76025,NG_AMS0118,The Netherlands,2016.0,0.023,102,23.0,12.0,18.0,6,False,
76026,NG_AMS0119,The Netherlands,2016.0,0.032,102,367.0,801.0,13.0,3,False,
76027,NG_AMS0120,The Netherlands,2016.0,0.125,102,18.0,207.0,16.0,3,False,
76028,NG_AMS0121,The Netherlands,2016.0,0.19,50,1006.0,205.0,187.0,6,False,
76029,NG_AMS0122,The Netherlands,2016.0,0.016,102,636.0,12.0,194.0,1,False,
76030,NG_AMS0123,The Netherlands,2016.0,0.125,50,1006.0,205.0,187.0,6,False,
76031,NG_AMS0124,The Netherlands,2016.0,0.25,102,16.0,11.0,12.0,3,False,
76032,NG_AMS0125,The Netherlands,2016.0,0.125,102,367.0,801.0,13.0,3,False,
76033,NG_AMS0126,The Netherlands,2016.0,0.125,102,16.0,11.0,12.0,3,False,
76034,NG_AMS0127,The Netherlands,2016.0,0.094,102,16.0,11.0,12.0,3,False,
76035,NG_AMS0128,The Netherlands,2016.0,0.125,102,16.0,11.0,12.0,3,False,
76036,NG_AMS0129,The Netherlands,2017.0,0.125,102,367.0,12.0,873.0,6,False,
76037,NG_AMS0130,The Netherlands,2017.0,0.25,50,1006.0,205.0,187.0,6,False,
76038,NG_AMS0131,The Netherlands,2017.0,0.016,102,937.0,12.0,18.0,6,False,
76039,NG_AMS0132,The Netherlands,2017.0,0.25,102,16.0,11.0,12.0,3,False,
76040,NG_AMS0133,The Netherlands,2017.0,0.19,50,1006.0,205.0,187.0,6,False,
76041,NG_AMS0134,The Netherlands,2017.0,0.25,102,16.0,11.0,12.0,3,False,
76042,NG_AMS0135,The Netherlands,2017.0,0.19,102,367.0,12.0,952.0,6,False,
76043,NG_AMS0136,The Netherlands,2017.0,0.25,102,367.0,801.0,13.0,3,False,
76044,NG_AMS0137,The Netherlands,2017.0,0.38,50,1006.0,205.0,187.0,6,False,
76045,NG_AMS0138,The Netherlands,2017.0,0.064,102,627.0,360.0,884.0,6,False,
76046,NG_AMS0139,The Netherlands,2017.0,0.064,102,367.0,12.0,873.0,6,False,
76047,NG_AMS0140,The Netherlands,2017.0,0.094,102,367.0,801.0,13.0,3,False,
76048,NG_AMS0141,The Netherlands,2017.0,0.19,102,16.0,11.0,12.0,3,False,
76049,NG_AMS0142,The Netherlands,2017.0,0.5,50,1006.0,205.0,187.0,6,False,
76050,NG_AMS0143,The Netherlands,2017.0,0.25,102,16.0,12.0,18.0,6,False,
76051,NG_AMS0144,The Netherlands,2017.0,0.25,50,3354.0,205.0,187.0,6,False,
76052,NG_AMS0145,The Netherlands,2017.0,0.19,102,16.0,11.0,12.0,3,False,
76053,NG_AMS0146,The Netherlands,2017.0,0.19,102,367.0,801.0,13.0,3,False,
76054,NG_AMS0147,The Netherlands,2017.0,0.19,102,3355.0,11.0,12.0,3,False,
76055,NG_AMS0148,The Netherlands,2017.0,0.19,102,16.0,11.0,12.0,3,False,
76056,NG_AMS0149,The Netherlands,2017.0,0.047,102,3356.0,360.0,884.0,6,False,
76057,NG_AMS0150,The Netherlands,2017.0,0.064,102,22.0,17.0,17.0,,False,
76058,NG_AMS0151,The Netherlands,2017.0,0.75,50,3353.0,493.0,182.0,22,False,
76059,NG_AMS0152,The Netherlands,2017.0,0.016,102,18.0,,12.0,6,False,
76060,NG_AMS0154,The Netherlands,2017.0,0.047,102,627.0,360.0,884.0,6,False,
76061,NG_AMS0155,The Netherlands,2017.0,0.125,102,1122.0,12.0,193.0,14,False,
76062,NG_AMS0157,The Netherlands,2017.0,0.19,50,1006.0,205.0,187.0,6,False,
76063,NG_AMS0160,The Netherlands,2017.0,0.125,102,1122.0,12.0,193.0,14,False,
76064,NG_AMS0161,The Netherlands,2017.0,0.19,102,367.0,801.0,13.0,3,False,
76065,NG_AMS0162,The Netherlands,2017.0,0.25,102,654.0,12.0,561.0,6,False,
76066,NG_AMS0163,The Netherlands,2017.0,1.5,50,3353.0,493.0,182.0,22,False,
76067,NG_AMS0164,The Netherlands,2018.0,0.19,102,18.0,375.0,12.0,3,False,
76068,NG_AMS0167,The Netherlands,2018.0,0.125,102,654.0,12.0,561.0,6,False,
76069,NG_AMS0168,The Netherlands,2018.0,0.032,102,16.0,12.0,363.0,6,False,
76070,NG_AMS0169,The Netherlands,2018.0,0.125,102,367.0,801.0,13.0,3,False,
76071,NG_AMS0170,The Netherlands,2018.0,0.094,102,367.0,801.0,13.0,3,False,
76072,NG_AMS0172,The Netherlands,2018.0,0.016,102,367.0,316.0,192.0,6,False,
76073,NG_AMS0174,The Netherlands,2018.0,0.094,102,18.0,375.0,12.0,3,False,
76074,NG_AMS0175,The Netherlands,2018.0,0.19,102,16.0,11.0,12.0,3,False,
76075,NG_AMS0176,The Netherlands,2018.0,0.125,102,654.0,12.0,561.0,6,False,
76076,NG_AMS0177,The Netherlands,2018.0,0.125,102,367.0,365.0,13.0,3,False,
76077,NG_AMS0178,The Netherlands,2018.0,0.032,102,636.0,12.0,194.0,1,False,
76078,NG_AMS0179,The Netherlands,2018.0,0.19,50,1006.0,205.0,187.0,6,False,
76079,NG_AMS0180,The Netherlands,2018.0,0.047,102,367.0,12.0,952.0,6,False,
76080,NG_AMS0182,The Netherlands,2018.0,0.016,102,367.0,1567.0,13.0,3,False,
76081,NG_AMS0183,The Netherlands,2018.0,0.25,50,1006.0,205.0,187.0,6,False,
76082,NG_AMS0186,The Netherlands,2018.0,0.125,102,654.0,12.0,561.0,6,False,
76083,NG_AMS0188,The Netherlands,2018.0,0.094,102,367.0,12.0,952.0,6,False,
76084,NG_AMS0189,The Netherlands,2018.0,0.064,102,373.0,12.0,561.0,6,False,
76085,NG_AMS0191,The Netherlands,2018.0,0.125,102,654.0,12.0,561.0,6,False,
76086,NG_AMS0192,The Netherlands,2018.0,0.25,102,16.0,11.0,12.0,3,False,
76087,NG_AMS0193,The Netherlands,2018.0,0.19,102,367.0,801.0,13.0,3,False,
76088,NG_AMS0194,The Netherlands,2018.0,0.023,102,22.0,17.0,17.0,6,False,
76089,NG_AMS0195,The Netherlands,2018.0,0.19,102,367.0,801.0,13.0,3,False,
76090,NG_AMS0196,The Netherlands,2018.0,0.25,50,1006.0,205.0,187.0,6,False,
76091,NG_AMS0197,The Netherlands,2018.0,0.125,102,373.0,12.0,561.0,6,False,
76092,NG_AMS0198,The Netherlands,2018.0,0.25,50,1006.0,205.0,187.0,6,False,
76093,NG_AMS0200,The Netherlands,2018.0,0.064,102,367.0,801.0,13.0,3,False,
